Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY39,OUT046,3384.108064
FDV36,OUT049,2243.669597
FDO60,OUT045,798.2176035
FDU04,OUT027,3242.062072
FDR20,OUT027,1378.263185
FDW19,OUT019,281.4820818
FDU40,OUT049,3130.004905
FDK15,OUT045,1559.342975
DRF15,OUT035,2453.747701
FDQ25,OUT017,2851.631696
FDI48,OUT019,165.9185817
FDS49,OUT046,1481.850614
FDV22,OUT046,2894.220711
NCV42,OUT046,1879.05405
FDX26,OUT046,3384.108064
FDI33,OUT018,1259.549051
FDZ14,OUT049,1987.251049
FDG10,OUT013,796.6402683
FDM38,OUT018,713.8586545
FDG26,OUT027,6280.89088
FDH46,OUT035,1879.05405
FDN13,OUT018,1372.688491
FDU57,OUT035,2503.501336
NCI06,OUT046,2851.631696
FDM38,OUT045,935.0323883
NCG42,OUT010,281.4820818
FDL39,OUT045,2568.332834
FDT31,OUT019,482.6995426
FDV59,OUT013,3753.000099
FDB49,OUT035,1879.05405
FDD58,OUT049,1879.05405
DRN59,OUT046,798.2176035
FDX48,OUT049,2660.950403
FDQ11,OUT049,4034.300307
FDY12,OUT049,796.6402683
FDQ11,OUT045,4034.300307
DRI11,OUT017,1922.149382
FDY32,OUT027,4117.317713
FDS51,OUT045,935.0323883
FDR19,OUT010,346.8972837
DRB13,OUT018,2752.970935
FDS21,OUT035,935.0323883
FDQ40,OUT045,2851.631696
NCE55,OUT013,2851.631696
FDX43,OUT027,4117.317713
FDS12,OUT049,2142.743571
DRK01,OUT027,2517.882088
FDN25,OUT017,935.0323883
FDB60,OUT046,3391.591253
FDQ13,OUT017,1243.06893
DRK13,OUT045,3130.004905
DRF25,OUT018,507.0464037
NCD42,OUT019,92.67548155
FDW25,OUT045,1481.850614
NCV29,OUT027,5329.314724
NCK42,OUT035,3753.000099
DRJ13,OUT027,4117.317713
DRD15,OUT017,4109.900606
FDM27,OUT045,2894.220711
FDZ50,OUT018,3384.108064
FDC04,OUT046,4109.900606
FDF50,OUT049,3391.591253
FDP15,OUT045,4433.304033
FDK46,OUT035,4433.304033
FDZ56,OUT018,2232.847022
FDY60,OUT049,2309.200798
FDB10,OUT035,3737.295775
FDR57,OUT045,2649.110232
FDU58,OUT049,3391.591253
FDH02,OUT046,1481.850614
FDP48,OUT013,3384.108064
FDI46,OUT035,4433.304033
FDW56,OUT013,2893.839826
NCM19,OUT010,281.4820818
FDS50,OUT027,5329.314724
FDK24,OUT013,507.0464037
FDO36,OUT017,3384.108064
FDK45,OUT027,3242.062072
NCL05,OUT045,677.1027476
FDL32,OUT018,1752.25244
FDA28,OUT049,1987.251049
FDY36,OUT018,1103.186213
FDP32,OUT018,1752.25244
FDL50,OUT046,1987.251049
DRC24,OUT049,2660.950403
NCS18,OUT017,1690.234086
FDD16,OUT017,1103.186213
NCV18,OUT013,1481.850614
FDX07,OUT046,3384.108064
NCZ05,OUT027,2517.882088
NCI31,OUT013,507.0464037
FDK14,OUT049,1259.549051
NCR06,OUT045,677.1027476
NCF54,OUT049,3104.18983
DRG23,OUT010,346.8972837
FDD53,OUT046,677.1027476
NCM31,OUT027,3242.062072
FDT16,OUT017,4034.300307
FDR40,OUT035,1481.850614
DRG25,OUT017,3384.108064
FDT10,OUT035,935.0323883
FDY32,OUT013,2503.501336
FDN50,OUT035,1424.59469
FDZ35,OUT019,219.2185209
NCP54,OUT045,1827.832845
NCD07,OUT035,1511.874772
FDS02,OUT018,2893.839826
DRN59,OUT018,713.8586545
DRB24,OUT013,2649.110232
FDP37,OUT027,3242.062072
DRB01,OUT018,2893.839826
FDR47,OUT046,3130.004905
NCM31,OUT010,281.4820818
NCF06,OUT027,6280.89088
NCV17,OUT027,3242.062072
FDS10,OUT049,2568.332834
FDN52,OUT035,1424.59469
FDZ48,OUT013,1922.149382
FDJ48,OUT049,4433.304033
DRB13,OUT027,5329.314724
FDV59,OUT017,3753.000099
FDL32,OUT035,1784.428738
FDZ12,OUT035,2309.200798
NCR06,OUT027,1378.263185
FDP51,OUT017,2142.743571
FDY22,OUT013,2309.200798
FDZ38,OUT049,3104.18983
NCO54,OUT035,935.0323883
FDR23,OUT035,2568.332834
FDM38,OUT049,796.6402683
FDS25,OUT013,1922.149382
FDZ22,OUT013,1243.06893
FDZ20,OUT019,584.7577648
FDD45,OUT010,219.2185209
FDN03,OUT049,4034.300307
NCW30,OUT046,4034.300307
FDY24,OUT027,1378.263185
FDJ26,OUT019,584.7577648
FDM15,OUT049,2286.413267
NCW54,OUT027,1378.263185
FDA23,OUT045,1690.234086
FDA39,OUT019,92.67548155
FDZ12,OUT017,2503.501336
NCB42,OUT046,1922.149382
FDL16,OUT046,798.2176035
FDO24,OUT019,346.8972837
NCP42,OUT046,2752.970935
FDR19,OUT018,2232.847022
DRL01,OUT045,3737.295775
FDV37,OUT046,3130.004905
FDI41,OUT010,346.8972837
FDF58,OUT049,796.6402683
NCF43,OUT018,1752.25244
FDN02,OUT049,3454.062559
NCP41,OUT035,1690.234086
NCY17,OUT027,1378.263185
FDL58,OUT027,6280.89088
NCA30,OUT027,5329.314724
FDE46,OUT018,2232.847022
FDY38,OUT035,3737.295775
NCH29,OUT027,2517.882088
FDO20,OUT045,4034.300307
FDP44,OUT018,1372.688491
FDM02,OUT027,2517.882088
FDJ14,OUT027,2517.882088
FDH04,OUT010,219.2185209
DRK23,OUT046,4433.304033
NCW05,OUT046,1511.874772
FDF12,OUT049,2286.413267
FDL51,OUT019,584.7577648
FDN03,OUT018,3327.952583
DRJ37,OUT049,2286.413267
FDM12,OUT019,482.6995426
FDA16,OUT045,3753.000099
NCB07,OUT017,3130.004905
NCI17,OUT019,219.2185209
FDR51,OUT046,2503.501336
FDJ55,OUT045,3753.000099
NCZ17,OUT013,507.0464037
FDU25,OUT013,796.6402683
NCG18,OUT045,1690.234086
DRM11,OUT017,4433.304033
FDH16,OUT035,1424.59469
FDZ04,OUT018,796.6402683
NCX53,OUT035,2309.200798
FDX38,OUT027,1378.263185
FDX09,OUT046,2851.631696
NCW05,OUT018,1372.688491
NCS41,OUT017,3384.108064
FDI26,OUT046,2851.631696
NCZ41,OUT027,3242.062072
NCK06,OUT046,2243.669597
FDX23,OUT027,2517.882088
NCA42,OUT046,2649.110232
FDC20,OUT049,796.6402683
DRC49,OUT018,2232.847022
FDX01,OUT013,1922.149382
FDC08,OUT045,3737.295775
FDC02,OUT017,4433.304033
FDK10,OUT045,2851.631696
DRC24,OUT013,2660.950403
FDW16,OUT019,219.2185209
NCU06,OUT018,3327.952583
DRA59,OUT045,3384.108064
FDR24,OUT019,219.2185209
DRL35,OUT018,507.0464037
FDA49,OUT013,1424.59469
NCC55,OUT046,583.8145789
DRD24,OUT019,281.4820818
NCE55,OUT049,2851.631696
FDT33,OUT045,2286.413267
NCT53,OUT013,2286.413267
FDS26,OUT046,4433.304033
FDL22,OUT018,1259.549051
FDP44,OUT017,1784.428738
FDC52,OUT018,2232.847022
FDI53,OUT010,346.8972837
FDZ23,OUT046,2939.348476
NCT18,OUT013,3384.108064
FDR13,OUT046,1922.149382
FDB09,OUT010,281.4820818
FDZ60,OUT013,1511.874772
FDB11,OUT046,3753.000099
FDC10,OUT018,1752.25244
FDW56,OUT035,3391.591253
FDK14,OUT027,2517.882088
DRE27,OUT027,2517.882088
FDA38,OUT017,4109.900606
FDT11,OUT045,3391.591253
FDP15,OUT035,4433.304033
FDV27,OUT035,1481.850614
FDS36,OUT027,2517.882088
FDY40,OUT027,1378.263185
NCF19,OUT049,713.8586545
FDF53,OUT045,3384.108064
FDS14,OUT027,4117.317713
FDE56,OUT046,1103.186213
FDZ19,OUT035,2851.631696
FDZ46,OUT013,1879.05405
FDR16,OUT046,3454.062559
FDG29,OUT018,507.0464037
NCE30,OUT017,3737.295775
FDZ40,OUT046,935.0323883
FDG58,OUT018,2232.847022
DRH03,OUT013,1559.342975
FDZ47,OUT045,1559.342975
FDV04,OUT018,2232.847022
FDZ10,OUT018,1752.25244
FDG46,OUT017,1922.149382
NCF07,OUT045,1559.342975
FDY44,OUT035,3130.004905
FDB21,OUT013,3454.062559
FDS20,OUT035,3384.108064
FDS49,OUT049,1259.549051
FDX55,OUT027,5329.314724
NCQ02,OUT018,2752.970935
FDR25,OUT013,4034.300307
DRG39,OUT045,935.0323883
FDB46,OUT046,3454.062559
NCC30,OUT018,2568.332834
FDE58,OUT035,1987.251049
FDC05,OUT019,584.7577648
FDY15,OUT046,2453.747701
FDG14,OUT046,2286.413267
FDL08,OUT049,4109.900606
FDQ47,OUT013,507.0464037
FDN12,OUT035,1511.874772
FDW10,OUT013,2568.332834
FDD02,OUT035,1922.149382
FDX35,OUT010,584.7577648
FDT35,OUT046,2453.747701
DRN47,OUT019,425.9355915
FDB11,OUT010,584.7577648
FDN20,OUT045,2453.747701
FDB59,OUT035,2752.970935
FDJ58,OUT045,3104.18983
FDU60,OUT046,2453.747701
FDS03,OUT049,1103.186213
FDU40,OUT019,482.6995426
DRH15,OUT049,798.2176035
FDD04,OUT027,4117.317713
FDQ01,OUT046,4034.300307
FDF28,OUT035,1987.251049
FDD22,OUT010,281.4820818
FDY19,OUT046,1922.149382
FDN33,OUT035,1481.850614
FDV36,OUT035,2243.669597
FDW01,OUT010,346.8972837
FDJ28,OUT049,2939.348476
FDB17,OUT035,2851.631696
FDM40,OUT049,2309.200798
FDV46,OUT045,1827.832845
FDQ44,OUT049,2243.669597
NCD42,OUT046,583.8145789
DRH37,OUT046,2894.220711
FDR10,OUT018,2232.847022
NCD06,OUT027,1378.263185
FDI53,OUT046,2503.501336
FDG16,OUT035,3737.295775
DRB25,OUT046,1511.874772
FDY09,OUT046,2568.332834
FDX48,OUT045,2660.950403
FDC03,OUT010,482.6995426
FDT47,OUT035,1559.342975
FDW44,OUT027,4117.317713
FDT24,OUT017,1103.186213
FDT12,OUT019,584.7577648
NCS38,OUT035,1922.149382
FDO39,OUT035,3384.108064
FDA13,OUT046,677.1027476
FDO48,OUT035,3753.000099
DRJ01,OUT017,2503.501336
FDD53,OUT018,507.0464037
NCT05,OUT049,4034.300307
FDQ51,OUT045,798.2176035
FDU60,OUT013,2453.747701
FDC59,OUT046,935.0323883
FDP36,OUT035,713.8586545
NCM19,OUT017,1690.234086
FDL16,OUT035,677.1027476
FDE50,OUT018,2752.970935
NCR18,OUT013,507.0464037
NCD30,OUT035,1559.342975
FDH31,OUT013,1784.428738
FDD56,OUT019,425.9355915
FDC47,OUT049,3454.062559
FDZ21,OUT045,1559.342975
FDM01,OUT049,1879.05405
FDF24,OUT013,1243.06893
FDW23,OUT017,677.1027476
FDY52,OUT018,796.6402683
DRH37,OUT027,4117.317713
DRO47,OUT027,3242.062072
FDR25,OUT049,4034.300307
FDQ24,OUT027,6280.89088
DRJ51,OUT018,3327.952583
NCU06,OUT035,3737.295775
NCV18,OUT018,1259.549051
NCC06,OUT027,3242.062072
FDZ01,OUT018,1372.688491
FDT14,OUT017,2142.743571
FDD11,OUT019,584.7577648
FDN09,OUT017,4109.900606
NCO18,OUT010,425.9355915
FDZ50,OUT045,3384.108064
FDS44,OUT013,3454.062559
FDI36,OUT045,3130.004905
FDA26,OUT010,584.7577648
NCY53,OUT049,1922.149382
FDF32,OUT049,3130.004905
FDF59,OUT010,281.4820818
FDB20,OUT046,1103.186213
DRH11,OUT035,935.0323883
FDT03,OUT049,2752.970935
NCH06,OUT035,3737.295775
FDR55,OUT049,2939.348476
FDI10,OUT035,3104.18983
FDZ12,OUT045,1827.832845
FDM12,OUT049,2939.348476
DRB25,OUT045,1511.874772
NCS41,OUT013,3384.108064
NCT53,OUT049,2286.413267
NCD55,OUT013,507.0464037
FDY08,OUT049,2309.200798
NCP55,OUT049,796.6402683
FDA33,OUT013,2286.413267
FDQ33,OUT013,2660.950403
FDE45,OUT027,5329.314724
FDT26,OUT013,1987.251049
NCV53,OUT049,4109.900606
FDK60,OUT027,2517.882088
NCJ29,OUT046,1243.06893
FDI15,OUT045,4433.304033
FDX21,OUT013,1879.05405
FDV49,OUT019,584.7577648
DRO59,OUT046,1243.06893
FDZ14,OUT045,1827.832845
FDP32,OUT027,3242.062072
FDC33,OUT017,3391.591253
FDT14,OUT010,281.4820818
NCN54,OUT027,2517.882088
FDR57,OUT027,4117.317713
DRK12,OUT046,583.8145789
FDX52,OUT049,3130.004905
FDX08,OUT010,425.9355915
FDP10,OUT010,219.2185209
NCP50,OUT045,1243.06893
NCL06,OUT013,4034.300307
FDP25,OUT013,3753.000099
FDE53,OUT013,1690.234086
FDL27,OUT017,1103.186213
FDC35,OUT049,3454.062559
DRJ47,OUT010,425.9355915
FDD16,OUT018,1103.186213
NCN42,OUT049,2453.747701
FDC38,OUT027,3242.062072
NCO07,OUT045,3753.000099
FDQ20,OUT049,677.1027476
FDI32,OUT046,1922.149382
FDN20,OUT010,425.9355915
DRJ51,OUT027,6280.89088
FDU08,OUT045,1559.342975
DRN37,OUT019,425.9355915
FDD05,OUT010,281.4820818
FDW15,OUT046,2660.950403
FDI52,OUT046,2142.743571
DRM11,OUT049,4433.304033
NCO06,OUT045,583.8145789
FDU38,OUT049,3391.591253
FDU59,OUT018,2232.847022
FDJ10,OUT046,2142.743571
FDM13,OUT049,1987.251049
NCJ30,OUT019,425.9355915
FDM45,OUT018,1752.25244
FDP36,OUT045,713.8586545
NCD30,OUT010,219.2185209
FDN48,OUT017,1424.59469
FDY32,OUT049,2503.501336
FDU47,OUT046,2309.200798
FDF17,OUT019,584.7577648
FDP34,OUT017,2894.220711
FDA47,OUT049,2503.501336
DRD27,OUT027,2517.882088
FDW38,OUT045,935.0323883
FDZ15,OUT019,281.4820818
FDZ03,OUT027,5329.314724
NCN19,OUT049,2752.970935
FDG02,OUT035,2752.970935
FDS31,OUT035,3384.108064
FDW43,OUT019,584.7577648
FDZ47,OUT010,219.2185209
FDO57,OUT017,2453.747701
NCL07,OUT013,507.0464037
NCV42,OUT013,1879.05405
FDP40,OUT017,1922.149382
FDP48,OUT019,482.6995426
FDH21,OUT017,2286.413267
NCP02,OUT049,796.6402683
FDK24,OUT049,798.2176035
FDC41,OUT045,1103.186213
FDF08,OUT017,1424.59469
FDO49,OUT017,713.8586545
FDS56,OUT027,6280.89088
FDX46,OUT018,796.6402683
FDQ07,OUT013,3454.062559
FDC32,OUT010,219.2185209
FDT21,OUT019,584.7577648
FDG58,OUT045,2286.413267
FDW14,OUT049,1259.549051
DRA12,OUT027,3242.062072
FDV27,OUT013,1481.850614
DRD25,OUT013,1922.149382
DRF48,OUT027,5329.314724
FDX24,OUT017,1481.850614
DRJ51,OUT046,3454.062559
FDE45,OUT045,2851.631696
FDE14,OUT046,1784.428738
FDG53,OUT045,1827.832845
FDT08,OUT046,2660.950403
DRC27,OUT027,6280.89088
FDG20,OUT035,2568.332834
FDC21,OUT046,1784.428738
FDV31,OUT018,2851.631696
FDB58,OUT045,1827.832845
FDV23,OUT046,2142.743571
FDA25,OUT019,219.2185209
FDC15,OUT046,2894.220711
FDU47,OUT049,2142.743571
FDE23,OUT013,798.2176035
FDS08,OUT013,2851.631696
FDW03,OUT027,2517.882088
FDJ60,OUT018,2232.847022
FDM34,OUT017,1987.251049
FDW33,OUT013,1511.874772
FDZ40,OUT013,796.6402683
FDE33,OUT018,1259.549051
NCC06,OUT010,281.4820818
FDU11,OUT046,2142.743571
FDL44,OUT017,2453.747701
NCZ29,OUT017,1987.251049
FDG28,OUT010,584.7577648
FDL12,OUT018,796.6402683
FDD52,OUT017,1784.428738
FDO15,OUT013,1103.186213
NCN29,OUT027,1378.263185
FDW36,OUT013,1511.874772
FDB21,OUT046,3454.062559
FDZ28,OUT013,1987.251049
FDY10,OUT035,1922.149382
DRG39,OUT017,935.0323883
FDN28,OUT013,1879.05405
FDV15,OUT035,1511.874772
DRI13,OUT035,3753.000099
FDH20,OUT046,1559.342975
FDY51,OUT013,3454.062559
FDE16,OUT013,3753.000099
FDX40,OUT018,507.0464037
FDC48,OUT018,1259.549051
FDS14,OUT046,2286.413267
FDX56,OUT017,3737.295775
FDI10,OUT046,3104.18983
FDI14,OUT013,2309.200798
DRM48,OUT013,507.0464037
NCH07,OUT027,4117.317713
FDY26,OUT013,3753.000099
FDD02,OUT027,3242.062072
FDM12,OUT046,2939.348476
DRF01,OUT010,346.8972837
FDV36,OUT046,2243.669597
DRI59,OUT013,3753.000099
FDV03,OUT018,2232.847022
FDO39,OUT017,3384.108064
NCB07,OUT018,2893.839826
FDH38,OUT027,3242.062072
FDZ13,OUT035,713.8586545
NCZ30,OUT046,2243.669597
NCA06,OUT035,583.8145789
FDB04,OUT049,1259.549051
FDN50,OUT013,1424.59469
NCG06,OUT049,4034.300307
NCY17,OUT018,507.0464037
FDC23,OUT046,2568.332834
FDK33,OUT049,3753.000099
FDR03,OUT049,3753.000099
FDZ07,OUT045,1103.186213
FDO38,OUT013,1243.06893
FDS59,OUT046,1784.428738
DRM11,OUT019,584.7577648
FDX52,OUT027,5329.314724
DRJ35,OUT018,796.6402683
NCP53,OUT046,4109.900606
FDW15,OUT019,346.8972837
DRI47,OUT045,2660.950403
DRZ11,OUT035,2142.743571
FDS02,OUT013,2893.839826
DRD49,OUT018,3327.952583
FDW38,OUT049,796.6402683
FDR21,OUT019,425.9355915
FDE40,OUT013,1103.186213
FDI02,OUT045,1784.428738
FDQ04,OUT045,677.1027476
FDY14,OUT017,4433.304033
NCT54,OUT046,1559.342975
DRD25,OUT017,1879.05405
DRE01,OUT045,3737.295775
FDJ12,OUT010,584.7577648
NCZ05,OUT049,1511.874772
DRB25,OUT019,281.4820818
NCC31,OUT045,2649.110232
FDM16,OUT045,1103.186213
DRG11,OUT049,1879.05405
FDV24,OUT027,4117.317713
FDV43,OUT046,677.1027476
FDG05,OUT018,2232.847022
FDV23,OUT010,281.4820818
FDI58,OUT018,1259.549051
FDQ11,OUT017,4034.300307
FDC05,OUT027,5329.314724
FDF40,OUT013,4109.900606
FDU02,OUT018,3327.952583
FDT32,OUT013,2893.839826
NCF06,OUT017,4034.300307
FDT46,OUT013,713.8586545
FDR58,OUT010,219.2185209
FDY04,OUT046,2894.220711
FDT58,OUT045,2286.413267
FDE46,OUT049,2453.747701
DRH11,OUT017,935.0323883
DRI51,OUT046,3104.18983
FDC35,OUT017,3737.295775
FDP45,OUT035,4034.300307
FDC45,OUT017,2894.220711
FDU01,OUT045,2752.970935
FDJ53,OUT010,281.4820818
FDJ46,OUT017,2851.631696
FDX07,OUT013,3384.108064
NCI30,OUT049,4109.900606
FDE47,OUT027,3242.062072
FDV48,OUT045,1243.06893
FDN16,OUT019,219.2185209
FDM52,OUT013,2660.950403
FDA32,OUT027,5329.314724
FDH05,OUT017,3737.295775
FDW25,OUT010,219.2185209
FDQ09,OUT046,1922.149382
NCM17,OUT010,92.67548155
DRM59,OUT046,2649.110232
FDV47,OUT027,2517.882088
DRE15,OUT035,1103.186213
FDS25,OUT010,281.4820818
NCZ05,OUT018,1372.688491
NCV05,OUT019,346.8972837
DRM37,OUT046,3130.004905
FDV58,OUT027,5329.314724
FDN22,OUT027,6280.89088
NCO06,OUT049,583.8145789
FDT56,OUT019,165.9185817
FDM02,OUT013,1424.59469
FDA09,OUT046,3384.108064
NCC06,OUT035,2243.669597
NCL54,OUT049,2851.631696
NCB55,OUT017,935.0323883
FDB12,OUT017,1784.428738
NCA54,OUT049,2568.332834
NCS38,OUT049,1922.149382
FDC02,OUT049,4433.304033
FDK44,OUT019,425.9355915
FDE16,OUT035,3753.000099
NCS05,OUT035,2243.669597
FDZ59,OUT045,2503.501336
FDI20,OUT017,3753.000099
FDQ14,OUT046,2286.413267
FDF53,OUT017,3384.108064
FDW25,OUT017,1481.850614
NCQ43,OUT010,281.4820818
FDX52,OUT013,2893.839826
FDE28,OUT045,3737.295775
FDN15,OUT017,2243.669597
FDO28,OUT017,1987.251049
FDQ33,OUT045,2660.950403
FDM22,OUT010,165.9185817
FDJ03,OUT017,713.8586545
FDI16,OUT045,935.0323883
FDI09,OUT027,6280.89088
FDX55,OUT013,3753.000099
FDS23,OUT027,3242.062072
DRC12,OUT045,2939.348476
FDH41,OUT049,3454.062559
FDN01,OUT013,2851.631696
FDV55,OUT045,2660.950403
NCJ19,OUT013,796.6402683
NCY29,OUT010,165.9185817
FDP03,OUT018,1752.25244
FDZ52,OUT045,1511.874772
FDH31,OUT010,219.2185209
FDQ19,OUT018,3327.952583
FDS15,OUT035,1784.428738
FDN32,OUT017,2752.970935
FDH32,OUT049,1559.342975
FDF33,OUT017,1879.05405
FDJ22,OUT046,2939.348476
FDG56,OUT010,165.9185817
FDC05,OUT046,3130.004905
FDK09,OUT013,3454.062559
NCV29,OUT045,2851.631696
NCC43,OUT019,584.7577648
NCA42,OUT049,2649.110232
FDC10,OUT046,1922.149382
FDC16,OUT013,1424.59469
NCL17,OUT013,2309.200798
FDA51,OUT035,1922.149382
FDW01,OUT017,2660.950403
NCF30,OUT045,1827.832845
FDN49,OUT013,507.0464037
FDY20,OUT045,1424.59469
FDC15,OUT045,2894.220711
FDY24,OUT046,935.0323883
NCG43,OUT017,1559.342975
FDA48,OUT013,3454.062559
NCF55,OUT017,583.8145789
FDL38,OUT049,1259.549051
NCQ29,OUT018,3327.952583
FDC34,OUT017,2894.220711
FDP36,OUT027,1378.263185
FDN50,OUT010,219.2185209
FDO23,OUT049,1559.342975
FDT56,OUT013,796.6402683
FDT13,OUT027,5329.314724
FDZ03,OUT013,2893.839826
FDQ03,OUT010,584.7577648
FDU44,OUT045,2894.220711
FDD03,OUT049,3454.062559
NCH30,OUT013,1511.874772
FDS60,OUT010,425.9355915
FDG08,OUT046,3104.18983
FDX38,OUT017,798.2176035
FDD22,OUT017,1922.149382
FDW51,OUT013,3454.062559
FDL09,OUT017,2453.747701
FDZ60,OUT045,1511.874772
NCH07,OUT046,2894.220711
NCQ41,OUT049,3130.004905
FDW04,OUT049,1987.251049
FDI08,OUT027,6280.89088
FDR19,OUT019,346.8972837
FDV13,OUT046,1424.59469
FDB52,OUT017,4433.304033
FDZ48,OUT027,3242.062072
NCO14,OUT049,798.2176035
FDZ50,OUT013,3384.108064
FDN27,OUT019,281.4820818
FDQ60,OUT013,2142.743571
FDR49,OUT017,798.2176035
DRJ35,OUT027,1378.263185
DRI49,OUT017,1243.06893
FDB47,OUT017,3737.295775
FDP37,OUT010,281.4820818
FDR26,OUT049,2568.332834
FDY31,OUT019,346.8972837
FDC11,OUT045,1424.59469
DRP47,OUT035,4433.304033
NCY54,OUT018,3104.18983
FDR27,OUT046,2142.743571
FDQ21,OUT019,281.4820818
NCQ29,OUT035,4034.300307
FDJ02,OUT046,2660.950403
FDE21,OUT018,1752.25244
FDM39,OUT046,2851.631696
FDZ01,OUT017,1784.428738
NCB19,OUT018,1259.549051
FDU03,OUT046,3384.108064
FDP27,OUT049,3391.591253
DRF01,OUT045,2503.501336
FDM03,OUT049,1511.874772
FDV01,OUT046,2453.747701
FDS16,OUT046,2660.950403
FDO45,OUT035,1424.59469
NCX06,OUT035,2752.970935
FDP13,OUT046,677.1027476
NCR38,OUT018,3327.952583
FDA01,OUT013,796.6402683
FDT26,OUT017,1922.149382
FDD44,OUT027,6280.89088
FDB26,OUT013,796.6402683
FDP45,OUT019,584.7577648
NCP55,OUT046,935.0323883
FDT23,OUT017,1481.850614
FDO51,OUT045,677.1027476
FDA44,OUT046,935.0323883
NCJ31,OUT018,3327.952583
FDX37,OUT045,1559.342975
NCD18,OUT049,4109.900606
FDN40,OUT027,4117.317713
FDL33,OUT017,3391.591253
DRF48,OUT035,3391.591253
FDW08,OUT035,1511.874772
FDX39,OUT018,3327.952583
FDB38,OUT049,2453.747701
FDY46,OUT018,2893.839826
NCB06,OUT049,2894.220711
FDA34,OUT035,3104.18983
FDA35,OUT045,1827.832845
FDQ07,OUT035,3737.295775
FDU32,OUT045,1827.832845
FDU26,OUT013,1987.251049
FDU13,OUT010,346.8972837
FDO09,OUT035,4034.300307
FDW03,OUT019,219.2185209
FDB38,OUT013,2453.747701
FDL26,OUT010,346.8972837
NCN43,OUT045,1827.832845
FDH08,OUT045,4109.900606
NCC31,OUT019,346.8972837
FDH14,OUT035,1987.251049
FDL40,OUT017,1559.342975
FDD20,OUT035,2243.669597
NCV53,OUT035,4109.900606
FDD16,OUT045,1103.186213
FDP24,OUT035,2142.743571
FDQ25,OUT045,3104.18983
FDM38,OUT035,935.0323883
NCT18,OUT010,425.9355915
FDM34,OUT049,1987.251049
DRH37,OUT010,425.9355915
NCE07,OUT013,2309.200798
FDG12,OUT013,2243.669597
FDB59,OUT010,584.7577648
FDS10,OUT018,2568.332834
FDN21,OUT010,346.8972837
FDM02,OUT045,1424.59469
FDO44,OUT049,1922.149382
NCN17,OUT017,1511.874772
FDH16,OUT018,1259.549051
FDL44,OUT046,2453.747701
FDY47,OUT017,1987.251049
DRI39,OUT046,935.0323883
NCX54,OUT018,1372.688491
FDE59,OUT046,583.8145789
FDO46,OUT045,2752.970935
DRE13,OUT046,1481.850614
FDW14,OUT013,1481.850614
FDF35,OUT046,1511.874772
FDO50,OUT019,219.2185209
DRF49,OUT017,1922.149382
FDT60,OUT049,2142.743571
FDP38,OUT045,713.8586545
FDA31,OUT027,4117.317713
FDY52,OUT010,165.9185817
FDD03,OUT027,6280.89088
FDN52,OUT018,1259.549051
FDU20,OUT010,281.4820818
FDD22,OUT035,1511.874772
NCB55,OUT019,165.9185817
FDN27,OUT045,1827.832845
FDD16,OUT013,1243.06893
FDW48,OUT046,1243.06893
DRN35,OUT045,583.8145789
FDX25,OUT049,3384.108064
DRD49,OUT049,3454.062559
FDE21,OUT019,281.4820818
FDN44,OUT035,2894.220711
DRC01,OUT049,798.2176035
NCK30,OUT046,4034.300307
FDU39,OUT013,796.6402683
FDB49,OUT013,1559.342975
FDS12,OUT045,1827.832845
FDR57,OUT018,2232.847022
FDX22,OUT027,5329.314724
FDC60,OUT013,1481.850614
NCE42,OUT049,4109.900606
NCK42,OUT049,3753.000099
DRE01,OUT017,3737.295775
FDE57,OUT018,1752.25244
DRK59,OUT019,584.7577648
FDB10,OUT027,6280.89088
FDQ25,OUT046,2851.631696
FDY26,OUT017,3753.000099
FDG28,OUT049,4109.900606
FDM14,OUT049,1690.234086
NCH29,OUT049,1559.342975
FDD48,OUT049,1922.149382
FDC17,OUT045,3753.000099
DRH49,OUT027,2517.882088
FDN44,OUT018,2232.847022
FDC29,OUT045,1827.832845
DRK01,OUT019,219.2185209
FDD48,OUT017,1922.149382
FDB59,OUT013,2752.970935
FDY45,OUT010,584.7577648
FDX60,OUT035,1243.06893
FDT09,OUT010,281.4820818
DRB24,OUT018,2232.847022
FDL13,OUT035,4109.900606
FDN16,OUT035,1784.428738
FDK57,OUT013,2142.743571
FDO22,OUT027,2517.882088
FDC57,OUT010,482.6995426
FDZ13,OUT027,1378.263185
FDW27,OUT013,2503.501336
FDX10,OUT049,583.8145789
FDY08,OUT018,1752.25244
FDA49,OUT017,1424.59469
FDC32,OUT018,1372.688491
FDO04,OUT035,935.0323883
NCZ54,OUT013,2894.220711
FDY40,OUT045,798.2176035
FDW36,OUT045,1511.874772
FDE11,OUT017,3384.108064
DRE37,OUT045,2939.348476
NCK19,OUT017,3391.591253
FDT19,OUT035,2851.631696
FDE56,OUT045,935.0323883
FDZ57,OUT010,281.4820818
FDB35,OUT035,1424.59469
FDF09,OUT010,92.67548155
FDO34,OUT046,2894.220711
FDA55,OUT046,3753.000099
NCM18,OUT035,935.0323883
FDJ20,OUT019,281.4820818
DRQ35,OUT019,281.4820818
FDG02,OUT013,2752.970935
NCU29,OUT018,2232.847022
FDL27,OUT027,1378.263185
NCA54,OUT035,2568.332834
FDJ32,OUT035,935.0323883
FDB21,OUT019,584.7577648
